adm1,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
1,2020-10-05,0.05,541.9993,66.999,-1313.46265,-63.891,0.0,52128.5216,4293.11,8.0796,5.5526,0.03494999998757133,1.073488445687574,40.162435094090576,1854583.3850000002,2159.6019,32.88440000000001,116.4467404090326
1,2020-10-05,0.25,975.1235,66.999,-778.95175,-41.28675,0.0,65203.51525,4315.713250000001,12.719249999999999,9.22025,0.04600000001860257,1.0872208128198224,48.31640366838765,1854583.3879999998,3057.5190000000002,49.70250000000001,164.8628484318118
1,2020-10-05,0.5,1364.3825,66.999,-514.0885000000001,-28.4755,0.0,78139.3595,4328.525,17.192999999999998,12.933999999999997,0.055000000074140645,1.0979312763668347,54.07552973710394,1854583.389,3929.369,65.381,211.87340635670927
1,2020-10-05,0.75,1898.16475,66.999,-312.86225,-17.886999999999997,0.0,93873.8355,4339.1134999999995,23.265750000000004,17.285,0.06599999996441251,1.113570923573396,59.6348869370799,1854583.3909999998,4984.8634999999995,86.12299999999999,268.7861610424613
1,2020-10-05,0.95,2772.8888500000003,66.999,-131.23845,-7.899250000000001,0.0,125084.52015,4349.1008,33.63304999999999,26.093899999999994,0.0829999997784678,1.1568341087002014,68.05281105044621,1854583.3929999997,6926.06105,121.52844999999998,373.456436423509
1,2020-10-06,0.05,556.6841000000001,67.57795000000002,263.9959,17.626949999999997,0.5789000000000001,52454.22145,4313.67835,8.2852,5.64035,0.03495000000733319,1.0734884452705389,40.162435050986694,1854583.3869999999,2040.4584000000002,34.2399,110.02246727232225
1,2020-10-06,0.25,996.2837499999999,67.86099999999999,354.87224999999995,21.329500000000003,0.8620000000000001,65591.29775,4338.454750000001,12.59525,9.09575,0.046000000018602556,1.0872208125313636,48.31640366037041,1854583.389,2962.8495000000003,48.4655,159.7582248160641
1,2020-10-06,0.5,1398.5124999999998,68.14950000000002,435.49300000000005,24.0715,1.1500000000000001,78613.09599999999,4352.6335,16.865499999999997,12.622,0.055000000103796895,1.0979312754707136,54.075529710554285,1854583.3900000001,3801.5145,64.40299999999999,204.97943206533301
1,2020-10-06,0.75,1944.516,68.58324999999999,537.9785,27.09075,1.58275,94493.62725000002,4365.810750000001,22.58075,16.840500000000002,0.06599999997330938,1.113570924228087,59.63488703627502,1854583.3919999998,4836.3945,84.591,260.7806432896171
1,2020-10-06,0.95,2853.652899999999,69.5079,712.8323499999999,30.886449999999996,2.508899999999999,125722.37854999996,4378.665300000001,33.0368,25.4576,0.0829999997762301,1.1568341077525037,68.05281106520722,1854583.3939999999,6759.4540499999985,118.32274999999998,364.47290921876976
1,2020-10-07,0.05,583.4881500000001,68.17070000000001,320.62305,20.74765,0.56575,52838.43505000001,4337.275499999999,8.614650000000001,5.8088500000000005,0.0349499999526565,1.0734884452151487,40.16243502304186,1854583.3869499997,1970.02795,34.68085000000001,106.22482460817561
1,2020-10-07,0.25,1062.0805,68.696,431.55974999999995,25.24175,0.8235000000000001,66077.00025,4364.2385,12.743749999999999,9.215,0.04600000002480341,1.0872208112259492,48.31640356406117,1854583.389,2933.322,49.3755,158.16608826533601
1,2020-10-07,0.5,1476.1035000000002,69.2165,536.6025000000001,29.069499999999998,1.0705,79202.0765,4382.7065,17.1555,12.707999999999998,0.05500000005931251,1.0979312748862158,54.07552965025045,1854583.3900000001,3771.7599999999998,65.292,203.37505556975788
1,2020-10-07,0.75,2054.091,70.003,663.40075,33.95224999999999,1.4075000000000002,95245.6375,4397.659749999999,22.92875,16.9455,0.06600000000889689,1.113570923737276,59.634887019861225,1854583.3919999998,4838.065,85.41024999999998,260.8707174274103
1,2020-10-07,0.95,3062.5363999999995,71.5282,916.9460500000001,43.11204999999998,2.0231000000000003,126584.40174999996,4416.2056,32.560199999999995,25.358,0.08299999977846778,1.1568341112333123,68.0528108860762,1854583.3939999999,6802.6443,117.53554999999994,366.8017476058561
1,2020-10-08,0.05,627.3629999999999,68.71675,369.91825000000006,23.793750000000003,0.5339,53292.20235,4363.883,8.962549999999998,6.175550000000001,0.03495000000733319,1.073488446969573,40.16243501853615,1854583.3869999999,1977.2456499999998,37.41844999999999,106.61400635095842
1,2020-10-08,0.25,1148.301,69.48975,502.96525,29.12975,0.7935000000000001,66678.9815,4393.962000000001,13.433249999999997,9.696,0.04600000002480341,1.0872208120805884,48.31640352699152,1854583.389,2960.35175,51.43075,159.62354497288123
1,2020-10-08,0.5,1610.5795000000003,70.24099999999999,627.462,33.8305,1.012,79811.279,4417.4625,17.8575,13.364,0.05500000008896877,1.0979312745713203,54.075529660512856,1854583.3900000001,3890.9335,67.89150000000001,209.80094618446893
1,2020-10-08,0.75,2227.73675,71.286,774.5060000000001,40.213,1.311,96112.73425000001,4436.210500000001,23.701,17.592000000000002,0.06600000000000002,1.113570924181985,59.63488688930414,1854583.3919999998,4984.331999999999,88.2765,268.7575021700615
1,2020-10-08,0.95,3304.2459,73.33735,1085.9509999999996,52.72,1.8229499999999992,127915.63539999998,4465.154850000001,32.94379999999999,25.627499999999994,0.0829999996867221,1.1568341076944582,68.0528110638831,1854583.3939999999,6984.048299999999,119.99725,376.583135737923
1,2020-10-09,0.05,675.843,69.2559,409.95065,25.7578,0.51175,53817.19565,4391.3345,9.653400000000001,6.56685,0.03495000000733319,1.0734884447271555,40.16243507802804,1854583.3869999999,2014.05735,39.82055,108.59891036002254
1,2020-10-09,0.25,1251.3522500000004,70.27775,556.1037500000001,31.60725,0.7677500000000002,67144.34724999999,4427.75525,14.26475,10.2715,0.046000000000000006,1.0872208109179287,48.316403582453994,1854583.3889999997,3036.9087499999996,55.126250000000006,163.75153406488317
1,2020-10-09,0.5,1755.004,71.2165,683.42,36.8815,0.966,80502.73199999999,4453.943,18.810499999999998,14.165,0.055000000059312514,1.097931273117355,54.075529670859666,1854583.3900000001,4016.7934999999998,71.892,216.58737599283685
1,2020-10-09,0.75,2423.3802499999997,72.53675,842.4495000000001,43.98625,1.239,96879.44475000001,4479.802,24.78125,18.451249999999998,0.066,1.1135709231417243,59.634887033594495,1854583.3919999998,5203.995500000001,92.578,280.6018603664926
1,2020-10-09,0.95,3639.5663999999997,74.95545000000001,1193.6173000000001,58.88809999999998,1.71925,128839.3228,4520.172200000001,34.70699999999997,27.134099999999997,0.08299999977846778,1.156834107178655,68.05281100186265,1854583.3939999999,7238.867599999999,125.52849999999997,390.3231110242541
1,2020-10-10,0.05,747.5512,69.79,433.69715000000014,26.64695,0.50995,54211.08035,4419.8534500000005,10.428249999999998,6.990749999999999,0.034950000025261746,1.0734884480333697,40.162435057752134,1854583.3869999999,2081.3954,42.957449999999994,112.22980937874647
1,2020-10-10,0.25,1352.89975,71.08375000000001,582.465,33.3405,0.76175,67719.12875,4461.7835,15.273749999999998,10.998750000000001,0.04600000000000001,1.0872208113525275,48.316403634268724,1854583.389,3175.34875,58.962250000000004,171.21628333531893
1,2020-10-10,0.5,1908.7309999999998,72.21799999999999,716.081,39.1055,0.9605,81156.24399999999,4493.2845,19.954,14.911,0.05500000005931251,1.09793127523589,54.07552972940488,1854583.3900000001,4160.8544999999995,76.68199999999999,224.35521219674027
1,2020-10-10,0.75,2649.058,73.79075,891.87925,46.55025,1.2137499999999999,98000.33075000002,4524.85125,26.075999999999993,19.649249999999995,0.06600000000000002,1.1135709247821195,59.634886943012845,1854583.3919999998,5404.0205000000005,97.49549999999999,291.38730149913914
1,2020-10-10,0.95,3981.6941499999994,76.57255000000002,1257.5913499999995,62.900899999999965,1.6762,129718.75135,4580.6527,36.6013,28.563649999999992,0.0829999997337138,1.1568341082390552,68.05281088335208,1854583.3939999996,7547.39175,134.46054999999996,406.95887682471084
1,2020-10-11,0.05,811.6822999999999,70.3481,447.70294999999993,27.3575,0.52795,55038.3162,4447.57175,11.0928,7.63265,0.03494999995263088,1.0734884452099325,40.16243512240256,1854583.3869999999,2153.89545,45.796949999999995,116.13904584167399
1,2020-10-11,0.25,1458.28475,71.869,608.9177500000001,34.5255,0.76975,68420.89575,4496.8285,16.33225,11.84675,0.046000000049606825,1.087220813107369,48.31640361504109,1854583.389,3319.58275,63.589499999999994,178.9934477839756
1,2020-10-11,0.5,2065.33,73.17949999999999,746.944,40.8315,0.9710000000000001,82021.0075,4534.2065,21.279000000000003,15.901499999999999,0.05500000005931251,1.0979312760738138,54.07552972585989,1854583.3900000001,4323.0154999999995,81.57650000000001,233.0990088291473
