adm1,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
10,2020-08-26,0.05,79.57155,201.464,-211.92115,-17.4625,0.0,58892.54320000001,7906.5375,1.9079499999999998,1.2598500000000001,0.05700000000884634,1.3250000000000004,235.85960004044955,6121182.000999999,352.2454,7.953600000000001,5.754532375323177
10,2020-08-26,0.25,158.3955,201.464,-126.76850000000002,-11.352749999999999,0.0,72879.34025000001,7912.647250000001,3.03775,2.11375,0.07400000001208917,1.3270000004335762,366.62950004494166,6121182.001,512.69875,12.00275,8.375812872681157
10,2020-08-26,0.5,224.845,201.464,-86.11500000000001,-7.63,0.0,87399.0735,7916.370000000001,3.976,3.0135,0.0909999999851336,1.3299999997827217,457.4980000373794,6121182.001999999,649.8035,15.6675,10.615653966630742
10,2020-08-26,0.75,304.84950000000003,201.464,-51.30799999999999,-4.8515,0.0,106710.8095,7919.148499999999,5.38125,4.07525,0.10899999998664471,1.333,542.49875,6121182.002,809.27,20.2765,13.220812577302613
10,2020-08-26,0.95,444.17040000000003,201.464,-21.587550000000014,-2.1441500000000016,0.0,138622.22304999997,7921.85585,7.8089499999999985,6.1504,0.13404999995730396,1.3429999995721655,677.4842998837867,6121182.0030000005,1108.2294500000003,28.512399999999992,18.10482762082316
10,2020-08-27,0.05,79.23935,201.593,36.4312,4.0532,0.129,58931.67445,7910.967,1.9309,1.308,0.057000000009311935,1.3250000004329228,235.85960007130996,6121182.0,323.55125,7.6613,5.285764252721124
10,2020-08-27,0.25,158.072,201.67375,49.443,4.95975,0.20975,72928.34875,7917.768,2.95125,2.053,0.07400000001208917,1.3270000002167883,366.6295000299071,6121182.001,487.04575,11.572,7.956727147149565
10,2020-08-27,0.5,224.4885,201.737,62.166,5.6115,0.2735,87456.542,7921.883,3.841,2.9265,0.09099999997770038,1.3299999995654437,457.49799992524123,6121182.001999999,614.6405,14.9865,10.041206090574924
10,2020-08-27,0.75,303.75300000000004,201.827,78.69550000000001,6.281499999999999,0.363,106778.36325,7925.313249999999,5.194999999999999,3.933,0.10899999939456137,1.333,542.4987499778305,6121182.002,778.2297500000001,19.487,12.713716889086546
10,2020-08-27,0.95,448.2028999999999,202.015,106.06814999999997,7.21345,0.551,138740.95964999998,7928.8445,7.561249999999998,5.8821999999999965,0.13404999999889725,1.3429999995721655,677.4842997731081,6121182.0030000005,1073.0234499999997,27.695149999999998,17.529677266157243
10,2020-08-28,0.05,81.93674999999999,201.72395,50.37925,5.44395,0.12795,58990.00135,7917.49285,1.9779499999999999,1.3634000000000002,0.05700000000931194,1.3250000004329228,235.85960004236736,6121182.0,310.96579999999994,8.008750000000001,5.080159354843557
10,2020-08-28,0.25,167.29575,201.8715,71.3055,6.857749999999999,0.197,72992.64575,7925.19375,2.9945,2.1037500000000002,0.07400000001208917,1.3270000004335762,366.6295000748487,6121182.001,481.68100000000004,11.754000000000001,7.869084760448377
10,2020-08-28,0.5,241.1875,201.99349999999998,88.125,7.838,0.252,87536.36050000001,7929.638,3.8875,2.941,0.0909999999851336,1.3299999997827217,457.4979999626393,6121182.001999999,611.2214999999999,15.09,9.98535086524617
10,2020-08-28,0.75,324.4375,202.15349999999998,106.65825,8.8595,0.326,106885.6535,7933.646499999999,5.2475,3.9615,0.10899999996883773,1.333,542.4987499778305,6121182.002,782.4925,19.653,12.78335621689296
10,2020-08-28,0.95,476.25494999999995,202.4771,141.73394999999996,10.572199999999999,0.45709999999999995,138914.59674999997,7938.061,7.608849999999999,5.977799999999999,0.13404999995730396,1.3429999995721658,677.4842998893212,6121182.0030000005,1067.2448499999996,27.726399999999998,17.435273930377193
10,2020-08-29,0.05,89.82544999999999,201.84994999999998,41.9367,4.3586,0.124,59050.7855,7923.0755500000005,2.0355000000000003,1.42675,0.05700000001815826,1.3250000004329228,235.8596000385317,6121182.0,313.7865,8.269599999999999,5.1262403241726835
10,2020-08-29,0.25,177.95175,202.061,64.70049999999999,5.9985,0.18674999999999997,73074.507,7931.789,3.06875,2.1755,0.07400000001208916,1.3270000003793794,366.62950004494166,6121182.001,478.66999999999996,12.0265,7.819894914443011
10,2020-08-29,0.5,250.4395,202.229,86.4785,7.5925,0.2365,87620.414,7937.2695,3.9530000000000003,2.98,0.09099999997770038,1.3299999996740828,457.4979999626207,6121182.001999999,607.4385,15.4495,9.923549076004095
10,2020-08-29,0.75,338.5055,202.45325000000003,108.6365,9.166749999999999,0.3,106967.02575,7942.105500000001,5.36425,4.0235,0.10899999996883769,1.333,542.4987499557124,6121182.002,772.2055,19.92625,12.615300439485283
10,2020-08-29,0.95,500.4026,202.85235,144.6323,11.133849999999999,0.416,139048.26745,7947.583699999999,7.8740499999999995,6.1393,0.1340499999781006,1.3429999995611956,677.4842998893213,6121182.0030000005,1054.6180499999998,28.238949999999992,17.22899350947464
10,2020-08-30,0.05,93.0171,201.97875,40.274,4.599,0.12195,59100.75235,7929.619750000001,2.11795,1.4929500000000002,0.057000000018158255,1.3250000004329225,235.85960004236733,6121182.000000001,307.1573,8.5257,5.017940979372938
10,2020-08-30,0.25,182.16775,202.246,62.349999999999994,5.9727500000000004,0.177,73120.964,7939.41125,3.202,2.259,0.07400000002417832,1.3270000002167883,366.6295000598953,6121182.001,467.353,12.49475,7.6350123215361
10,2020-08-30,0.5,260.679,202.453,87.0735,7.2785,0.225,87701.85500000001,7944.8115,4.112,3.0700000000000003,0.09099999997770038,1.3299999997827217,457.4979999626207,6121182.001999999,600.845,16.018,9.815832951931235
10,2020-08-30,0.75,357.703,202.735,112.85225,9.395,0.28624999999999995,107068.52375,7950.1635,5.553999999999999,4.1362499999999995,0.10899999996883772,1.333,542.498749933543,6121182.002,776.7629999999999,20.5415,12.689755013757225
10,2020-08-30,0.95,531.8600499999999,203.2322,153.55684999999997,11.89515,0.39514999999999983,139230.6941,7956.613150000001,8.063099999999997,6.293899999999998,0.1340499999781006,1.3429999995611956,677.4842999944655,6121182.0030000005,1082.4142999999997,29.359099999999998,17.683092897246098
10,2020-08-31,0.05,94.84759999999999,202.10290000000003,48.70215,5.411849999999999,0.12,59192.4751,7936.167449999999,2.2579000000000002,1.5845500000000001,0.057000000009311935,1.3250000004329225,235.85960000383565,6121182.000000001,303.76490000000007,9.17425,4.962520310619747
10,2020-08-31,0.25,192.73725,202.42450000000002,75.61,7.0735,0.174,73228.87825,7947.7885,3.39525,2.3845,0.07400000001208917,1.327000000379379,366.6295000598953,6121182.001,477.97725,13.13425,7.8085776557846875
10,2020-08-31,0.5,279.22799999999995,202.682,97.94550000000001,8.4895,0.221,87783.99100000001,7953.674999999999,4.3705,3.249,0.09099999997770038,1.3299999995654437,457.49799992525993,6121182.001999999,613.024,16.9565,10.014797792316976
10,2020-08-31,0.75,381.29275,203.013,123.26575,10.2595,0.28,107199.11925,7959.773000000001,5.882,4.3660000000000005,0.10899999998219298,1.3329999999999997,542.4987500442875,6121182.002,790.9295,21.70975,12.921189073312574
10,2020-08-31,0.95,565.7287500000001,203.61605,165.80355,12.4511,0.3971499999999999,139405.61939999997,7966.99665,8.496,6.648549999999999,0.13404999999779452,1.342999999352764,677.4842999944652,6121182.0030000005,1088.40905,30.615999999999996,17.781027413766967
10,2020-09-01,0.05,102.29310000000001,202.24085000000002,52.6248,5.85675,0.12294999999999999,59229.6469,7943.803449999999,2.4596999999999998,1.7027,0.057000000018623855,1.3250000004329228,235.85960004044952,6121182.0,315.07554999999996,9.8007,5.147299165422625
10,2020-09-01,0.25,206.55975,202.6085,80.17975,7.4895,0.176,73299.3465,7955.90725,3.59425,2.55975,0.07400000001208916,1.3270000002167883,366.6295000449416,6121182.001,487.47675,14.051249999999998,7.9637682709052315
