adm0,date,stat,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
COD,2020-08-26,mean,668.7172269999998,252.05799999999604,-267.4194859999995,-21.536096000000008,0.0,116746.85232400005,9892.464691999996,12.309294999999997,8.957912000000004,0.08682253204194966,1.332666471537531,449.92349286029844,89484860.93373692,1918.2845879999988,46.74941799999996,2.1436973449849566
COD,2020-08-27,mean,671.7911369999993,252.90806399999985,577.0779510000004,32.963832999999966,0.8486429999999999,117323.93017300006,9925.428915999999,14.361323999999993,10.012937000000006,0.08682253204205576,1.332666471537744,449.92349286046664,89484860.93316899,1790.4608809999982,54.407417000000045,2.00085339836108
COD,2020-08-28,mean,711.7723610000012,253.7342949999996,640.3743129999997,38.577211000000055,0.8242979999999993,117964.30432699993,9964.00595899999,16.883086999999996,11.429647000000006,0.08682253204222343,1.3326664715373346,449.9234928604803,89484860.93218994,1789.5894879999996,63.81858700000005,1.999879610201461
COD,2020-08-29,mean,744.7063360000006,254.61530499999998,620.7175209999991,37.329944000000026,0.879146000000001,118585.02252599993,10001.336671999996,19.35561999999997,12.845634,0.08682253204277214,1.3326664715371896,449.9234928627838,89484860.93503505,1784.6065900000012,72.96612699999993,1.9943111844310788
COD,2020-08-30,mean,780.7026280000005,255.61951800000014,609.8763479999996,36.93850299999996,1.0019109999999996,119194.89921700001,10038.275680999986,21.73622699999999,14.247405999999991,0.08682253204635036,1.3326664715361605,449.9234928718316,89484860.95219494,1788.6949039999995,81.678276,1.9988799054574886
COD,2020-08-31,mean,827.2364369999998,256.8381350000002,617.0932890000005,38.29953500000006,1.2167149999999995,119811.99279699991,10076.57514900001,24.038764000000036,15.6605,0.08682253207540361,1.3326664715302505,449.92349293663614,89484861.08731307,1819.015495999998,90.02482400000005,2.0327633902511506
COD,2020-09-01,mean,873.5140839999995,258.80803599999984,612.6710329999989,38.67976700000001,1.9677699999999991,120424.66449999994,10115.255152000005,26.200410000000012,17.05915099999999,0.08682253234066432,1.3326664714734575,449.92349352177956,89484862.31272982,1859.1142399999994,97.96562399999998,2.0775740074369295
COD,2020-09-02,mean,916.6822780000016,266.1450760000001,599.6363520000001,38.163343999999995,7.334656999999995,121024.30153399997,10153.41869199999,28.849164000000016,19.088943999999987,0.08682253467458598,1.3326664709744434,449.92349865073885,89484873.07517086,1898.1542110000003,109.03402599999986,2.121201210628611
COD,2020-09-03,mean,963.3704750000012,321.4244579999995,600.4344939999992,38.61695800000004,55.277220000000014,121624.73679699987,10192.036119000008,38.42011,28.15894899999999,0.08682255593694113,1.3326664664291026,449.92354535400864,89484971.09542683,1947.4824639999972,158.69522600000016,2.1763235101492078
COD,2020-09-04,mean,1013.3915739999995,719.7586510000001,610.1085569999998,39.85070099999997,398.33217199999956,122234.84595599996,10231.887184000001,107.38037799999992,96.70835000000017,0.08682272053832213,1.3326664318604216,449.9238694336636,89485740.28336088,2013.5373020000006,535.9916479999997,2.2501208523548426
