adm2,date,stat,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
501,2020-08-19,mean,2.900000000000001e-05,0.03799999999999966,6e-06,0.0,0.0,17.74534699999998,2.0,0.0,0.0,0.12111799999503581,1.4803979999913182,150.00092000589513,27160.171396999882,8.700000000000007e-05,0.0,0.0003203219844540823
501,2020-08-20,mean,4.800000000000003e-05,0.03799999999999966,1.0000000000000003e-05,0.0,0.0,17.745418999999988,2.000001,0.0,0.0,0.1211179999642017,1.4803979999998573,150.0009199758514,27160.171366999894,0.00013400000000000009,0.0,0.0004933694938420475
501,2020-08-21,mean,7.200000000000006e-05,0.03799999999999966,8e-06,0.0,0.0,17.74550499999999,2.000002,0.0,0.0,0.12111799995395067,1.480397999999422,150.00092001919546,27160.171378999894,0.00019500000000000013,0.0,0.0007179630690797965
501,2020-08-22,mean,0.00010900000000000007,0.03799999999999966,2.300000000000001e-05,0.0,0.0,17.745587999999987,2.000002,0.0,0.0,0.12111799998616259,1.4803979999850474,150.00092004074608,27160.17137999989,0.0002750000000000002,0.0,0.0010125120204598698
501,2020-08-23,mean,0.00016000000000000012,0.03799999999999966,2.8000000000000017e-05,0.0,0.0,17.745682999999982,2.000006,0.0,0.0,0.1211179999510434,1.4803979999885801,150.0009200312086,27160.17143799989,0.00036700000000000025,0.0,0.0013512433116918006
501,2020-08-24,mean,0.00022200000000000016,0.03799999999999966,5.1000000000000033e-05,0.0,0.0,17.74583099999999,2.0000099999999996,0.0,0.0,0.12111799995705524,1.4803979999805963,150.00092001743667,27160.17147799987,0.00047000000000000037,0.0,0.0017304750832692905
501,2020-08-25,mean,0.0002820000000000002,0.03799999999999966,6.900000000000005e-05,0.0,0.0,17.745983999999986,2.0000179999999994,0.0,0.0,0.12111799996759194,1.4803979999900934,150.0009200145764,27160.17146799987,0.0005650000000000004,0.0,0.002080251962568365
501,2020-08-26,mean,0.00035000000000000027,0.03799999999999966,9.600000000000007e-05,0.0,0.0,17.746163999999983,2.0000269999999993,0.0,0.0,0.12111799999635552,1.480398000027215,150.00091997281584,27160.17149999988,0.0007000000000000005,0.0,0.0025773033134198126
501,2020-08-27,mean,0.0004410000000000003,0.03799999999999966,0.0001290000000000001,1e-06,0.0,17.74637899999999,2.000043999999999,0.0,0.0,0.1211180000005486,1.480398000008609,150.00092000770988,27160.17150099985,0.0008350000000000007,0.0,0.0030743546666090146
501,2020-08-28,mean,0.0005320000000000004,0.03800099999999967,0.00016900000000000012,0.0,1e-06,17.74661299999999,2.0000639999999987,0.0,0.0,0.12111800000119578,1.4803980000174985,150.00091999257398,27160.17152999983,0.0009870000000000007,1e-06,0.0036339976679079793
501,2020-08-29,mean,0.0006350000000000005,0.038003999999999656,0.00020600000000000016,1e-06,2e-06,17.746891999999992,2.0001109999999978,0.0,0.0,0.1211179999932471,1.480397999991723,150.00092003274523,27160.17156299981,0.0011689999999999951,3e-06,0.00430409652342741
