adm2,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
101,2020-10-06,0.05,16.6142,39.465,-38.999700000000004,-4.4628499999999995,0.0,11746.4155,2164.53715,0.31395,0.222,0.07800000036218065,1.2630000030074566,159.8697503996454,419956.18799999997,59.28135000000001,1.37595,14.11607965162309
101,2020-10-06,0.25,27.80325,39.465,-22.28475,-2.662,0.0,14180.22225,2166.338,0.513,0.36675,0.10399999975235512,1.2660000000000002,250.23899955304626,419956.18899999995,89.38624999999999,2.0534999999999997,21.284660719692358
101,2020-10-06,0.5,38.2245,39.465,-13.993500000000001,-1.788,0.0,17145.8615,2167.212,0.7035,0.5165,0.1260000003000313,1.2699999969758753,306.09449963542625,419956.189,112.5375,2.721,26.797438148958914
101,2020-10-06,0.75,52.360749999999996,39.465,-8.938,-1.15775,0.0,20916.642499999998,2167.8422499999997,0.98,0.7442500000000001,0.15299999936243353,1.274,365.92374869251194,419956.18999999994,145.00775,3.57425,34.52925649220696
101,2020-10-06,0.95,80.88384999999995,39.465,-4.576350000000006,-0.5951500000000008,0.0,27731.58155,2168.40485,1.5020999999999998,1.115,0.18499999958150393,1.2879999969330134,450.6117989270027,419956.19000000006,211.66094999999996,5.420149999999999,50.40072156097995
101,2020-10-07,0.05,16.493,39.488,6.5569500000000005,1.0159500000000001,0.023,11755.8864,2165.63865,0.32389999999999997,0.221,0.07800000018573368,1.2630000060149131,159.86975074240058,419956.18799999997,56.11560000000001,1.3698500000000002,13.36225101652747
101,2020-10-07,0.25,27.72075,39.502,8.774000000000001,1.21675,0.037,14188.50775,2167.5874999999996,0.506,0.35950000000000004,0.10400000024764484,1.2660000030146,250.23900119173854,419956.1880000001,83.894,1.99025,19.976845775159763
101,2020-10-07,0.5,38.269,39.5125,10.628,1.376,0.0475,17154.803,2168.562,0.6884999999999999,0.5005,0.12600000030003128,1.27,306.0944992711275,419956.189,107.281,2.6435,25.545759964975776
101,2020-10-07,0.75,52.498000000000005,39.528,13.527249999999999,1.5252499999999998,0.063,20929.2265,2169.3142500000004,0.9394999999999999,0.719,0.15299999927135258,1.274,365.9237497819249,419956.18999999994,138.399,3.44025,32.95558043804522
101,2020-10-07,0.95,81.52544999999996,39.563,19.19915,1.7781,0.098,27750.99165,2170.109,1.4342999999999997,1.0554999999999994,0.1849999995594778,1.2879999970863627,450.61179994634375,419956.19000000006,203.62109999999998,5.209649999999997,48.48627186564388
101,2020-10-08,0.05,16.9664,39.512,8.92125,1.2749499999999998,0.023,11770.108099999998,2167.29145,0.32995,0.225,0.07800000017644698,1.2630000060149131,159.86975072343716,419956.18799999997,53.922050000000006,1.3905,12.839922720700573
101,2020-10-08,0.25,29.087250000000004,39.537,11.95025,1.55,0.035,14201.9085,2169.3555,0.506,0.35774999999999996,0.10399999975235512,1.2660000000000005,250.23899955304626,419956.18899999995,81.74799999999999,2.01875,19.465840042662162
101,2020-10-08,0.5,40.259,39.557,14.789000000000001,1.7905,0.044,17168.248,2170.385,0.691,0.5025,0.12600000045004695,1.27,306.0945003645737,419956.189,107.6485,2.657,25.633269093219624
101,2020-10-08,0.75,55.72775,39.585,18.145,2.15,0.057,20945.22925,2171.28925,0.943,0.72275,0.15299999927135255,1.274,365.9237499999999,419956.19,137.18574999999998,3.4370000000000003,32.666681255490005
101,2020-10-08,0.95,86.29489999999998,39.647999999999996,23.0271,2.6883,0.084,27773.68685,2172.3793,1.4210999999999998,1.0681999999999998,0.18499999958150395,1.2879999969330134,450.61179892700267,419956.19000000006,198.08509999999993,5.1053999999999995,47.168039123319005
101,2020-10-09,0.05,17.7738,39.53595,5.596299999999999,0.81695,0.023,11780.7855,2168.53975,0.341,0.2379,0.07800000018573368,1.2630000060149131,159.86975038068198,419956.18799999997,54.53765,1.43795,12.986509440360955
101,2020-10-09,0.25,30.551499999999997,39.57075,10.61075,1.33225,0.033,14212.725250000001,2170.8545,0.51675,0.36475,0.10399999993808878,1.2660000000000002,250.23900029783113,419956.18899999995,81.89574999999999,2.05275,19.501022284017345
101,2020-10-09,0.5,41.5835,39.599,13.831,1.752,0.042,17180.356,2172.1665000000003,0.6995,0.505,0.12600000030003128,1.2699999984879375,306.0945,419956.189,103.7265,2.6735,24.69936215179817
101,2020-10-09,0.75,56.951750000000004,39.638,17.34075,2.07725,0.053,20961.658750000002,2173.2167499999996,0.9332500000000001,0.715,0.15299999963567631,1.274,365.92374891058705,419956.18999999994,132.8565,3.4210000000000003,31.635799915224496
101,2020-10-09,0.95,86.15764999999999,39.7201,23.855949999999996,2.5573499999999996,0.075,27795.36735,2174.4016,1.4105499999999995,1.0531499999999998,0.1849999995594778,1.287999994019376,450.6117999999999,419956.19000000006,196.05155,5.034249999999998,46.68381004218558
101,2020-10-10,0.05,18.5661,39.558949999999996,6.259,0.9509,0.022,11792.120249999998,2170.1229000000003,0.34695,0.2477,0.07800000018573368,1.2630000060149131,159.86975001896346,419956.18799999997,52.58415,1.46975,12.521341869118976
101,2020-10-10,0.25,30.777250000000002,39.602,9.4605,1.22875,0.032,14222.98475,2172.38625,0.526,0.372,0.10399999993808878,1.2660000030146001,250.23900000000003,419956.18899999995,78.64875,2.0940000000000003,18.72784639447236
101,2020-10-10,0.5,42.555,39.6395,12.7425,1.526,0.04,17193.2265,2173.843,0.711,0.5155000000000001,0.12600000030003128,1.2699999969758753,306.0944996351512,419956.189,102.376,2.7045000000000003,24.377780988006823
101,2020-10-10,0.75,59.10225,39.689,18.178,1.99825,0.05,20975.300750000002,2175.01275,0.9492499999999999,0.718,0.15299999927135255,1.2740000000000002,365.9237482573241,419956.19,132.94625,3.49125,31.657171192071246
101,2020-10-10,0.95,90.50644999999999,39.788,25.2286,3.0032,0.07,27821.777649999996,2176.56805,1.4062999999999997,1.0624499999999997,0.1849999991409818,1.287999996933013,450.6117988733465,419956.19000000006,191.98604999999998,5.0684499999999995,45.71573287204076
101,2020-10-11,0.05,18.372700000000002,39.581,6.16515,0.89975,0.022,11805.333299999998,2171.5610999999994,0.3579,0.2539,0.07800000018573368,1.2630000060149131,159.8697503996454,419956.18799999997,49.74635,1.5137500000000002,11.845604713413582
101,2020-10-11,0.25,31.824,39.633,10.43825,1.3295000000000001,0.031,14238.438750000001,2174.0015,0.546,0.384,0.10399999993808878,1.2660000022609503,250.23900044695378,419956.18899999995,78.36875,2.17825,18.66117277295323
101,2020-10-11,0.5,44.335,39.68,14.7995,1.7534999999999998,0.039,17209.8175,2175.6735,0.728,0.531,0.1260000003000313,1.2699999969758753,306.0945003642987,419956.189,103.42,2.7795,24.626378348242415
101,2020-10-11,0.75,61.87225,39.737,19.483,2.31225,0.049,20990.02625,2177.0172500000003,0.966,0.73525,0.1529999989981098,1.274,365.92374847539924,419956.19,132.98325,3.5744999999999996,31.66598163489387
101,2020-10-11,0.95,92.54819999999998,39.85215,25.65375,3.09705,0.067,27843.0398,2178.952,1.4433499999999997,1.08905,0.18499999958150393,1.287999996933013,450.61179999999985,419956.19000000006,190.61644999999993,5.161749999999999,45.389603615558066
101,2020-10-12,0.05,19.545449999999995,39.60495,6.70855,1.047,0.022,11816.0819,2173.0826,0.37295,0.26685000000000003,0.07800000000000001,1.2630000060149131,159.86975001896343,419956.18799999997,50.92625,1.6298999999999997,12.126562592762655
101,2020-10-12,0.25,33.47275,39.665,11.6855,1.44,0.031,14248.658500000001,2175.8197499999997,0.575,0.403,0.104,1.2660000030146004,250.2389998510845,419956.18899999995,79.21074999999999,2.2814999999999994,18.861669877664312
101,2020-10-12,0.5,46.2025,39.718,15.567,1.9089999999999998,0.038,17223.88,2177.5975,0.7655000000000001,0.547,0.1260000006000626,1.27,306.0945003642987,419956.189,103.104,2.8785,24.551132403956547
101,2020-10-12,0.75,63.711,39.78525,19.64725,2.3455,0.048,21005.87,2179.1735,0.9895,0.752,0.15299999936243353,1.274,365.9237497819249,419956.18999999994,132.76725,3.68625,31.614547698415876
101,2020-10-12,0.95,96.57965,39.918099999999995,26.344049999999996,2.952049999999999,0.065,27868.497549999996,2181.17435,1.4495499999999995,1.12405,0.18500000002202607,1.2879999969330134,450.6118010193408,419956.19000000006,190.07955,5.20715,45.2617569465996
101,2020-10-13,0.05,20.117800000000003,39.628,7.234050000000001,1.0878,0.023,11830.87375,2174.58055,0.39480000000000004,0.27795000000000003,0.07800000018573368,1.2630000060149131,159.86975038068198,419956.18799999997,50.954499999999996,1.71475,12.133289484949797
101,2020-10-13,0.25,34.55875,39.698,11.80875,1.4285,0.031,14262.875499999998,2177.546,0.597,0.42775,0.10399999975235512,1.2660000000000005,250.23899985108451,419956.18899999995,79.70625000000001,2.3785000000000003,18.97965837574548
101,2020-10-13,0.5,47.6285,39.7555,15.436499999999999,1.8625,0.039,17239.262000000002,2179.57,0.786,0.574,0.12600000045004695,1.27,306.0945003645737,419956.189,103.563,2.976,24.660429519232544
101,2020-10-13,0.75,65.604,39.834,19.59125,2.3682499999999997,0.048,21023.25025,2181.27775,1.0222499999999999,0.775,0.15299999927135255,1.274,365.9237497819248,419956.19,132.8955,3.7927500000000003,31.645086598199686
101,2020-10-13,0.95,98.3949,39.981,26.597099999999998,3.0933999999999995,0.064,27891.214599999996,2183.7042,1.49525,1.1362499999999998,0.1849999991189557,1.2879999967796638,450.6117988733529,419956.1900500001,189.11729999999997,5.3311,45.03262589783082
101,2020-10-14,0.05,20.70515,39.65395,7.2978000000000005,1.10875,0.023,11842.94245,2175.94895,0.4149,0.28595,0.07800000018573368,1.2630000030074566,159.8697503996454,419956.18799999997,51.509299999999996,1.7783499999999999,12.265398503902983
101,2020-10-14,0.25,35.3545,39.73075,11.565,1.4805000000000001,0.032,14276.126,2179.28875,0.621,0.437,0.10399999993808878,1.2660000030146004,250.23899955304626,419956.18899999995,80.19324999999999,2.46625,19.09562285317338
101,2020-10-14,0.5,48.6305,39.795,15.602,1.8625,0.039,17257.9965,2181.5654999999997,0.814,0.592,0.12600000045004695,1.27,306.0945,419956.189,104.39500000000001,3.085,24.858545423175084
101,2020-10-14,0.75,67.95875,39.881,19.71925,2.389,0.048,21040.78,2183.46175,1.04925,0.80225,0.15299999927135258,1.274,365.9237486934745,419956.18999999994,134.6375,3.92425,32.05989177109165
101,2020-10-14,0.95,102.11205,40.044,26.772399999999994,3.0222999999999995,0.06304999999999995,27921.006249999995,2186.0260999999996,1.5151999999999997,1.1812999999999998,0.18499999955947782,1.287999994019376,450.6117979076618,419956.19000000006,191.25955,5.478699999999999,45.54273863661825
101,2020-10-15,0.05,20.91235,39.678,8.229099999999999,1.2199,0.024,11855.55285,2177.56775,0.42685,0.29495,0.07800000018573368,1.2630000060149131,159.8697503996454,419956.18799999997,51.24055,1.82275,12.201403733096083
101,2020-10-15,0.25,36.2965,39.765,12.27825,1.59925,0.033,14289.55575,2181.11325,0.64175,0.457,0.104,1.2660000030146004,250.2389998510845,419956.18899999995,81.58250000000001,2.566,19.42643116994283
101,2020-10-15,0.5,50.5725,39.8365,16.1025,1.9875,0.04,17273.213,2183.634,0.8405,0.618,0.1260000003000313,1.2699999969758753,306.0945003642987,419956.189,105.35400000000001,3.219,25.086902576878085
101,2020-10-15,0.75,70.011,39.929,20.420749999999998,2.43325,0.049,21055.810500000003,2185.701,1.08525,0.8254999999999999,0.1529999993624335,1.274,365.92374847539924,419956.19,136.141,4.095,32.417905305789155
