adm1,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
2.0,2020-08-12,0.5,91.02949999999998,11.011,26.052,0.7290000000000002,0.07300000000000001,5715.588500000001,163.12,3.1005000000000003,2.2699999999999996,0.028999999999999998,1.0842318537720552,60.44117365188927,3525569.2640000004,165.692,11.98,4.699723295522808
2.0,2020-08-12,0.75,130.723,11.496,34.206500000000005,0.8575,0.09000000000000002,6902.346000000001,165.2575,4.3092500000000005,3.1885000000000003,0.034999999970217584,1.093604363755506,64.15428572912552,3525569.2669999995,222.70824999999996,15.780249999999999,6.316944389225072
2.0,2020-08-12,0.95,235.66744999999983,12.425599999999998,71.99324999999993,1.8980499999999991,0.14104999999999998,9198.51205,176.92639999999997,7.975249999999999,5.9654,0.04399999991263821,1.1178184711295294,70.16835477980487,3525569.27,409.90984999999864,29.509599999999992,11.626770561226234
2.0,2020-08-13,0.05,35.0643,10.3163,15.784349999999998,0.554,0.047000000000000014,3773.6052999999997,158.08419999999995,1.5255500000000002,0.9939500000000001,0.01800000006075615,1.0682830393297915,50.96334950548744,3525569.2589999996,87.12085000000002,6.292750000000001,2.471114410179285
2.0,2020-08-13,0.25,63.95425000000001,10.725,21.0,0.6610000000000001,0.061000000000000006,4744.1435,161.56675000000004,2.2867499999999996,1.64125,0.02400000001872038,1.0775833601301406,56.893584493867756,3525569.262,127.56850000000003,9.089749999999999,3.618380196780829
2.0,2020-08-13,0.5,93.6785,11.085999999999999,26.643000000000004,0.744,0.07500000000000001,5757.423499999999,163.85900000000004,3.1555000000000004,2.3225,0.029000000016451238,1.0842318559443282,60.441173709010684,3525569.2640000004,169.668,12.1985,4.812499409173428
2.0,2020-08-13,0.75,133.22625,11.586749999999999,35.397000000000006,0.89425,0.09225000000000003,6937.7135,166.09675,4.390750000000001,3.2569999999999997,0.034999999962771984,1.0936043644192994,64.1542858344233,3525569.2669999995,228.916,16.132999999999996,6.493022336639288
2.0,2020-08-13,0.95,248.35529999999997,12.548449999999997,75.48939999999993,2.006149999999998,0.14604999999999993,9237.08305,179.28475,8.349599999999992,6.124749999999991,0.04399999990015796,1.1178184711373578,70.1683546751697,3525569.27,443.37974999999955,31.04244999999996,12.576117955555006
2.0,2020-08-14,0.05,36.016650000000006,10.367149999999997,16.0695,0.5630000000000001,0.048000000000000015,3794.1809,158.70910000000003,1.5569000000000002,1.0159,0.018000000065861707,1.0682830410085415,50.96334950242804,3525569.2589999996,88.52655,6.43455,2.510985985426645
2.0,2020-08-14,0.25,65.63974999999999,10.786,21.490750000000006,0.6737500000000001,0.062000000000000006,4765.6795,162.24374999999998,2.3329999999999997,1.6684999999999999,0.024000000013614825,1.0775833614315617,56.89358450005719,3525569.262,129.85674999999998,9.2715,3.6832846088048283
2.0,2020-08-14,0.5,95.67150000000001,11.162499999999998,27.447499999999998,0.7585000000000001,0.07600000000000001,5800.566999999999,164.61749999999998,3.2479999999999998,2.384,0.02900000000822562,1.0842318560651598,60.44117377655354,3525569.2640000004,173.37550000000002,12.46,4.917659731446989
2.0,2020-08-14,0.75,136.39275000000004,11.683250000000001,36.300749999999994,0.9242500000000002,0.09425000000000003,6974.90375,166.97400000000002,4.485250000000001,3.33875,0.034999999970217584,1.0936043623206313,64.1542857778804,3525569.2669999995,234.72700000000003,16.502499999999998,6.657846782279659
2.0,2020-08-14,0.95,257.24034999999964,12.680049999999996,79.63604999999988,2.1647499999999993,0.15204999999999996,9288.895299999998,181.76909999999995,8.69425,6.30274999999999,0.04399999990140599,1.1178184722479585,70.16835473517797,3525569.2699999996,480.38099999999974,33.08125,13.625629315744511
2.0,2020-08-15,0.05,36.6204,10.4153,16.36465,0.5729500000000001,0.048950000000000014,3815.3139,159.31780000000003,1.581,1.0309499999999998,0.018000000060500863,1.06828304008757,50.9633495509108,3525569.2589999996,90.05884999999999,6.574349999999999,2.5544484701328627
