adm0,date,quantile,R_eff,active_asymptomatic_cases,case_reporting_rate,cumulative_cases,cumulative_deaths,cumulative_deaths_per_100k,cumulative_reported_cases,cumulative_reported_cases_per_100k,current_hospitalizations,current_hospitalizations_per_100k,current_icu_usage,current_vent_usage,daily_cases,daily_deaths,daily_hospitalizations,daily_reported_cases,doubling_t,total_population
AFG,2021-04-13,0.8,0.988051191820766,1659.3684427080552,0.028824384276549805,2506697.3681885446,2482.5754384235825,6.263883317212878,55222.46545845548,139.33396535181708,244.84797178540768,0.6177855069306222,78.08772952046156,59.333384096803684,447.19886286800073,1.0719068522189992,0.5193708821501847,12.482444900937221,799.6098591323996,39633168.63839998
AFG,2021-04-13,0.85,0.9881079716804796,1775.8650592434942,0.02915506870194047,2549838.174320225,2484.3532149465555,6.268368894783504,55268.82261922426,139.45093091970224,259.8754239564733,0.6557018600442759,84.38292073784177,64.12045427582504,476.7476984511591,1.1475646876806411,0.5673982821044941,13.41826249625732,801.6218607245352,39633168.63839998
AFG,2021-04-13,0.9,0.988173439942744,1963.3996833513665,0.029633509235649693,2598863.72972768,2486.438179646973,6.2736295508754765,55328.900023173876,139.6025145705018,282.73640473544987,0.7133832959838362,91.3689817186435,70.01538748934681,524.2069192074356,1.2357284446548695,0.6167497685357503,14.56656777215582,804.3660959707609,39633168.63839998
AFG,2021-04-13,0.95,0.98825054047061,2221.095460137808,0.030348082303073964,2692375.4832292767,2489.634681255809,6.2816947692737335,55442.63399026001,139.88948119717705,313.20594742989135,0.7902621924769115,103.8734165015414,80.19055362733243,600.1561361253683,1.3931749363256396,0.6852020683272995,16.834652101531837,808.0649625443917,39633168.63839998
AFG,2021-04-13,0.975,0.9883257281397576,2504.5266942831963,0.030786821623552306,2751325.1229688902,2493.4938813419503,6.291432068154252,55552.42930369385,140.16651005256728,362.8684310614173,0.915567549927965,119.32222418230484,91.55158868230505,690.0224909094404,1.5784988771548658,0.7792193385955488,19.22508841129261,811.3549615838043,39633168.63839998
AFG,2021-04-13,0.99,0.9884322381266892,2841.2320146476045,0.031304042527419224,2808806.181928318,2501.116375162644,6.310664680843482,55671.20527604372,140.46619836019048,455.50005761043775,1.1492900347339643,160.81775594988238,125.62223822735359,865.7748888804518,1.7963299417372798,1.0695058057604674,23.169473930301148,814.9563055903299,39633168.63839998
AFG,2021-04-14,0.01,0.9872203356287116,477.877363049496,0.022724171718415332,2042513.3500494373,2459.85309184078,6.2065516746432055,54886.24105279952,138.48562438588638,87.97677247515463,0.22197764018775745,26.18410911907103,19.917382152817687,140.83690270062158,0.413473782698594,0.17111380414875704,4.041018356824802,765.2215120688517,39633168.63839998
AFG,2021-04-14,0.025,0.9873139377302851,554.3015764745725,0.023203910449137957,2076473.9243243432,2462.777866281955,6.21393128758271,54920.142460292765,138.57116235486015,97.07571256831451,0.24493553229115106,30.09810837591404,22.725104356380925,159.78003413962054,0.4803131912098917,0.1898654169896323,4.565084459050826,768.9341427975827,39633168.63839998
AFG,2021-04-14,0.05,0.98737023946725,653.3240341691636,0.02373612844521589,2105287.283884258,2464.830027047575,6.21910917478205,54944.41923920206,138.63241604651122,106.962005367102,0.2698800248422937,33.083126082646736,24.610908797194096,176.90725210518917,0.5197259597956588,0.20719478896369609,5.020373572774366,771.6996385878958,39633168.63839998
AFG,2021-04-14,0.1,0.9874599948722848,745.2669457917941,0.024549371800114867,2156345.005431925,2466.6762116430277,6.2237673554395085,54978.93439699823,138.71950259291143,118.46594091195541,0.2989060551600093,38.18144599966524,28.297349445602563,203.5431448985426,0.5808544881488577,0.2455133464426938,5.969898665110753,775.125428758938,39633168.63839998
