adm1,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
1.0,2020-09-08,0.05,598.4744,63.998999999999995,-1373.0109999999997,-56.65795,0.0,49599.311299999994,3420.3419999999996,9.3295,6.2714,0.02900000004691081,1.100986857360508,29.43101227881473,1854583.386,2542.5938000000006,38.893950000000004,137.09784198401098
1.0,2020-09-08,0.25,1096.4370000000001,63.998999999999995,-834.25725,-37.08425,0.0,62031.613999999994,3439.9154999999996,13.994749999999998,10.19075,0.03800000009732644,1.120240879022826,35.40657045530771,1854583.3879999998,3365.0464999999995,54.69000000000001,181.44487445392775
1.0,2020-09-08,0.5,1474.7090000000003,63.998999999999995,-561.0150000000001,-26.024,0.0,74290.32999999999,3450.976,18.6175,13.794,0.04600000004960683,1.1354107083795844,39.626552675743824,1854583.389,4231.7885,71.41799999999999,228.18000663112807
1.0,2020-09-08,0.75,2011.24925,63.998999999999995,-345.28725,-16.408250000000002,0.0,89704.82149999999,3460.592,24.826,18.52925,0.055999999886767016,1.1571234301908364,43.70030383742665,1854583.3900000004,5320.2215,92.31575000000001,286.8688207112649
1.0,2020-09-08,0.95,2975.0728499999996,63.998999999999995,-143.04165000000003,-7.312450000000001,0.0,119394.17585,3469.6865999999995,36.46009999999998,28.165949999999995,0.06999999977542128,1.218389747342593,49.86871749845446,1854583.3920000002,7392.244999999999,131.0469,398.5932922664714
1.0,2020-09-09,0.05,614.45795,64.66595,295.78999999999996,16.7043,0.66695,49967.029599999994,3438.74615,9.285850000000002,6.322700000000001,0.029000000046910807,1.1009868595378776,29.431012206339584,1854583.3869999999,2409.5927500000003,39.00234999999999,129.92636334879455
1.0,2020-09-09,0.25,1129.2425,64.94600000000001,396.39624999999995,19.8435,0.9470000000000001,62462.62649999999,3460.6082499999998,13.86475,10.02375,0.0380000000819591,1.1202408764324912,35.406570472878855,1854583.389,3257.45625,53.603750000000005,175.64355797214574
1.0,2020-09-09,0.5,1518.374,65.254,485.225,22.6575,1.251,74724.7505,3473.4919999999993,18.505499999999998,13.596,0.04600000007441024,1.1354107083122318,39.62655265412546,1854583.3900000001,4122.91,69.946,222.30922708738376
1.0,2020-09-09,0.75,2073.6955000000003,65.6855,607.009,25.213250000000002,1.6854999999999998,90297.27625,3485.7595,24.1645,18.1935,0.05599999987921815,1.1571234287655854,43.70030379672529,1854583.392,5183.65475,91.00874999999999,279.5050776557369
1.0,2020-09-09,0.95,3067.5802499999995,66.7368,812.38655,29.099300000000003,2.7358499999999983,120204.173,3497.90985,35.024249999999995,27.125299999999992,0.06999999981127838,1.2183897437179092,49.86871755149795,1854583.3939999999,7188.301199999997,126.95570000000001,387.596547195224
1.0,2020-09-10,0.05,654.7252500000001,65.3415,355.51169999999996,19.421799999999998,0.6648000000000001,50489.40640000001,3460.1942499999996,9.662700000000001,6.453050000000001,0.029000000062547743,1.100986859381643,29.431012263974843,1854583.3869999999,2344.5302500000003,40.16545,126.41816304590895
1.0,2020-09-10,0.25,1190.6647500000001,65.8515,472.53725,23.190749999999998,0.90125,62978.447,3484.2824999999993,14.140249999999998,10.170749999999998,0.03800000011269377,1.120240875831952,35.406570463895314,1854583.389,3221.59625,54.59875,173.70997007242147
1.0,2020-09-10,0.5,1606.717,66.4175,577.1365000000001,26.632000000000005,1.165,75242.9405,3501.443,18.668499999999998,13.848500000000001,0.04600000007441024,1.1354107105224316,39.626552696215505,1854583.3900000001,4060.121,70.4255,218.9236149688583
1.0,2020-09-10,0.75,2201.62225,67.2035,714.3009999999999,30.230749999999993,1.5032499999999998,90956.98425000001,3515.6654999999996,24.528750000000002,18.3585,0.0559999998490227,1.1571234295994655,43.70030371155818,1854583.3919999998,5170.04875,91.0075,278.77143580071487
1.0,2020-09-10,0.95,3284.609049999998,68.89585,951.9495499999998,37.13944999999999,2.2044999999999986,121034.94425,3531.2465500000003,34.784949999999974,27.306849999999994,0.06999999969993262,1.2183897435292144,49.86871758181979,1854583.3939999999,7165.798099999998,124.67715,386.383169566976
1.0,2020-09-11,0.05,703.72475,66.0009,406.1435000000001,22.0355,0.6249000000000001,50947.65160000001,3482.14255,10.203949999999999,6.759950000000001,0.02900000006254774,1.1009868574343593,29.431012347671004,1854583.3869999999,2319.1068,42.32824999999999,125.04731878092683
1.0,2020-09-11,0.25,1280.6150000000002,66.72675000000001,540.3897499999998,26.202,0.8660000000000001,63614.42650000001,3510.7615,14.7245,10.72025,0.038000000117816214,1.1202408771728194,35.40657037323438,1854583.389,3241.67625,57.20974999999999,174.79269302352196
1.0,2020-09-11,0.5,1739.465,67.544,661.1610000000001,29.9075,1.0810000000000002,75872.963,3532.7369999999996,19.3085,14.499,0.04600000006200853,1.1354107096033572,39.62655260056275,1854583.3900000001,4107.3485,73.48400000000001,221.47014376096615
1.0,2020-09-11,0.75,2374.8810000000003,68.58324999999999,811.0272499999999,34.730250000000005,1.3847499999999997,91676.5005,3548.8819999999996,25.43275,18.961,0.05599999982637611,1.1571234312788188,43.700303739139315,1854583.3919999998,5246.588750000001,94.12425,282.8985082381241
1.0,2020-09-11,0.95,3586.59345,70.81275000000001,1124.6230500000001,44.3765,1.9463499999999996,121968.67245000001,3570.92625,35.40509999999999,28.09535,0.06999999977730849,1.2183897411899018,49.86871755121339,1854583.3939999999,7317.296799999999,126.98334999999997,394.5520500007238
