adm0,date,stat,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
IRQ,2020-10-05,mean,189942.21070600007,9463.994999999992,-75762.79425299996,-4007.7926010000047,0.0,7109689.6435399875,378941.20745900006,2401.3971440000028,1795.3747329999997,0.05884128720212514,1.109118208128103,53.91210600596639,40195113.26046392,533358.2567319998,9060.577689999993,1326.92313435179
IRQ,2020-10-06,mean,192488.03179000004,9630.577293000004,55108.86384000002,2934.437826,166.57705900000025,7164798.507306991,381875.64518600027,2327.7721799999995,1741.806594999999,0.05884128720093409,1.1091182081227102,53.91210600709084,40195113.27493597,511935.16908899974,8765.509196000008,1273.6253921897057
IRQ,2020-10-07,mean,193158.12317100007,9779.688040999994,52096.53344299997,2830.5983399999996,149.11083200000002,7216895.0409339955,384706.24351099983,2253.9444720000015,1687.1319610000025,0.058841287193000746,1.109118208088675,53.912106017273935,40195113.37038201,488970.0257400003,8486.419773000003,1216.491221791902
IRQ,2020-10-08,mean,191925.3584669999,9917.098841000006,49001.72798600002,2719.209799000004,137.41070399999998,7265896.768764996,387425.45355399995,2177.7904749999993,1629.8739240000007,0.058841287167468316,1.1091182080227548,53.91210603860757,40195113.593678996,465248.15465899976,8213.530251,1157.4744118453336
IRQ,2020-10-09,mean,189473.0707389999,10046.454656999995,46897.41394199989,2642.4433770000023,129.35599099999985,7312794.182798996,390067.8970369998,2103.8382700000006,1573.736854000001,0.0588412871197421,1.1091182080260062,53.91210606614543,40195113.959926024,442251.74941699964,7958.207010999998,1100.262459407177
IRQ,2020-10-10,mean,186430.69984400016,10169.690871999996,45647.16759399999,2599.7137559999987,123.23648599999999,7358441.350578004,392667.6106089989,2034.5370060000018,1520.7906560000006,0.05884128706368468,1.1091182080953388,53.91210610189551,40195114.468272954,421055.19735,7725.353934000007,1047.5282952169466
IRQ,2020-10-11,mean,183240.72721700012,10287.667881000001,44959.018620000046,2581.590914000004,117.9769240000001,7403400.369076995,395249.20155600033,1970.3876830000036,1471.5554829999978,0.058841287003985714,1.109118208179144,53.912106149877076,40195115.107429996,402225.51715700014,7514.063733000005,1000.6825856375006
IRQ,2020-10-12,mean,180166.18806999995,10400.650574999972,44584.41253199999,2578.099657999999,112.98278500000006,7447984.781680005,397827.3010789999,1911.0612749999991,1425.8798809999978,0.058841286943638965,1.109118208246326,53.912106213652656,40195115.909209944,385924.02808599983,7321.268159999996,960.1266705081766
IRQ,2020-10-13,mean,177323.87939999992,10508.661321000007,44336.824868999975,2580.5570370000014,108.010742,7492321.606623001,400407.85809599946,1856.0195829999986,1383.4174449999998,0.05884128688363925,1.1091182082509599,53.912106301627404,40195116.93671101,372025.61286900047,7143.686164999996,925.5492736960344
IRQ,2020-10-14,mean,174740.57080000007,10611.701749999982,44117.06252299999,2584.350062999998,103.0402290000001,7536438.668994003,402992.2083289996,1804.818353999998,1343.8773200000003,0.05884128682446878,1.1091182081273414,53.912106423060855,40195118.280222,360259.22535299975,6978.802159000003,896.2760672612953
IRQ,2020-10-15,mean,172401.69809900015,10709.854186999999,43892.93796899999,2587.8452800000036,98.15267900000008,7580331.607007013,405580.05340399995,1757.2021039999981,1307.0945589999994,0.05884128676476583,1.1091182077999504,53.912106593141054,40195120.09264401,350317.3355819997,6825.132731999995,871.5419552785717
