adm0,date,quantile,R_eff,active_asymptomatic_cases,case_reporting_rate,cumulative_cases,cumulative_deaths,cumulative_deaths_per_100k,cumulative_reported_cases,cumulative_reported_cases_per_100k,current_hospitalizations,current_hospitalizations_per_100k,current_icu_usage,current_vent_usage,daily_cases,daily_deaths,daily_hospitalizations,daily_reported_cases,doubling_t,total_population
IRQ,2020-11-10,0.4,0.9588927441530228,34421.656952743564,0.4106779378713401,1607151.2487566338,11426.97472334088,28.428766074054288,504826.738870168,1255.9405804891596,1623.3575689170818,4.038693853677871,524.5785224209833,396.9303192860167,10013.18910809512,46.974723340879024,0.0,3093.738870167801,49.38679085605293,40195113.265115604
IRQ,2020-11-10,0.45,0.9594283919678458,36896.30213120899,0.4127768412492333,1614916.694209364,11430.12446226349,28.436602198067266,504870.88649833034,1256.0504138111135,1699.0868859929412,4.227098141971251,553.8002620459948,415.2666474028576,10133.09166292062,50.124462263485576,0.0,3137.8864983301496,49.519510490784455,40195113.265115604
IRQ,2020-11-10,0.5,0.960078911021044,38936.80635669096,0.4158223669194267,1622696.1906132363,11433.536124929924,28.44508995289441,504901.14368577703,1256.1256895971205,1792.7660004539234,4.460159096030769,579.3693731244373,440.641073369213,10276.533888879445,53.53612492992495,0.0,3168.143685776901,49.64636854841466,40195113.265115604
IRQ,2020-11-10,0.55,0.9605540746051808,40694.39686877554,0.4182396051727456,1631390.084568726,11436.073865056973,28.451403506759306,504946.44407113007,1256.2383908228994,1867.3866171308114,4.645805087832587,603.9038210326632,461.20925317441584,10404.388084705144,56.07386505696873,0.0,3213.444071130071,49.73957961956962,40195113.265115604
IRQ,2020-11-10,0.6,0.9610507122578276,43021.38063944578,0.4205200003248762,1639996.3172120415,11439.21588575458,28.4592204288734,504990.66839019797,1256.3484149414446,1980.300039543016,4.926718396043612,639.9863467415212,480.78079027758577,10531.444944134997,59.21588575457326,0.0,3257.668390198064,49.85327302405504,40195113.265115604
IRQ,2020-11-10,0.65,0.9615718390720606,45107.541393015206,0.42261527022634904,1650265.1775088129,11442.225832911403,28.466708769898762,505033.7462995183,1256.455586947743,2070.185333965285,5.150340839472023,671.1541901558041,509.3794206151717,10663.945172604008,62.225832911404325,0.0,3300.746299518314,49.97187291811417,40195113.265115604
IRQ,2020-11-10,0.7,0.9621522245848464,47245.80337123152,0.4246455458830897,1658322.2699094294,11445.82498574359,28.475662974874986,505076.8059651833,1256.5627135662974,2172.4712276096843,5.404814294913608,702.8384573118677,537.1049201883765,10805.280323402243,65.8249857435884,0.0,3343.8059651832286,50.076723225075575,40195113.265115604
IRQ,2020-11-10,0.75,0.9627125421006688,50332.20526649273,0.4275433897442125,1666040.352586007,11449.771641367859,28.485481719751373,505117.7834087504,1256.664659898173,2265.856817545647,5.637144999693611,740.1562138512622,562.4492244084967,10962.155668416519,69.77164136785801,0.0,3384.783408750473,50.204419313637544,40195113.265115604
IRQ,2020-11-10,0.8,0.9633546729735571,53350.24771513516,0.4308193970342917,1674016.9490504402,11454.332786256882,28.496829230725993,505167.17776232655,1256.7875463626306,2398.640650352288,5.9674931988163165,775.560627383926,595.8592528742712,11151.48271935186,74.33278625688062,0.0,3434.1777623265057,50.31278875426248,40195113.265115604
IRQ,2020-11-10,0.85,0.9641836383857628,56363.689018423516,0.4351471318022943,1684144.9745548482,11458.909863940928,28.508216380337576,505223.8604846288,1256.9285653017446,2511.500342772245,6.248272834080847,824.7057657401841,624.9705297561546,11285.485150859751,78.9098639409256,0.0,3490.8604846289345,50.4894583379815,40195113.265115604
