adm1,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
17,2020-11-21,0.95,108.34239999999996,7.125099999999999,22.36575,1.2322,0.088,4045.308249999999,192.30725,2.0326999999999993,1.5913,0.10499999958360545,1.0139487068236213,777.9218272427732,264772.92905000004,166.56615,7.119149999999999,62.90905592110039
18,2020-09-22,0.05,0.0,0.515,0.0,0.0,0.0,584.7196500000001,61.283,0.0,0.0,0.04500000012135633,1.0066157725324258,444.6220740372379,741617.686,0.0,0.0,0.0
18,2020-09-22,0.25,0.0,0.515,0.0,0.0,0.0,714.4802500000001,61.283,0.0,0.0,0.05800000000000001,1.0077060597949306,534.7081867520488,741617.687,0.0,0.0,0.0
18,2020-09-22,0.5,0.0,0.515,0.0,0.0,0.0,856.2585000000001,61.283,0.0,0.0,0.07199999980582987,1.0087274937427058,594.4674791243929,741617.688,0.0,0.0,0.0
18,2020-09-22,0.75,0.0,0.515,0.0,0.0,0.0,1057.97,61.283,0.0,0.0,0.08599999988403728,1.010043647005086,655.1077450713213,741617.688,0.0,0.0,0.0
18,2020-09-22,0.95,0.0,0.515,0.0,0.0,0.0,1372.14895,61.283,0.0,0.0,0.10499999987257586,1.0133248856755626,738.4729199603905,741617.689,0.0,0.0,0.0
18,2020-09-23,0.05,0.0,0.515,0.0,0.0,0.0,584.7196500000001,61.283,0.0,0.0,0.04500000012135633,1.0066157700202825,444.6220740132097,741617.686,0.0,0.0,0.0
18,2020-09-23,0.25,0.0,0.515,0.0,0.0,0.0,714.48,61.283,0.0,0.0,0.05800000000000002,1.0077060601333798,534.7081854141696,741617.6869999999,0.0,0.0,0.0
18,2020-09-23,0.5,0.0,0.515,0.0,0.0,0.0,856.26,61.283,0.0,0.0,0.07199999980582988,1.008727493742706,594.4674791456033,741617.6879999998,0.0,0.0,0.0
18,2020-09-23,0.75,0.001,0.515,0.001,0.0,0.0,1057.97075,61.283,0.0,0.0,0.08599999988403727,1.010043645304749,655.1077448194836,741617.6880000001,0.001,0.0,0.00013484036535007778
18,2020-09-23,0.95,0.002,0.515,0.004,0.0,0.0,1372.1527999999998,61.283,0.0,0.0,0.10499999987257584,1.0133248857539048,738.4729190463408,741617.689,0.004,0.0,0.0005393614606730341
18,2020-09-24,0.05,0.001,0.515,0.002,0.0,0.0,584.72355,61.283,0.0,0.0,0.04500000011832241,1.00661577002035,444.6220733595784,741617.686,0.002,0.0,0.00026968073142743257
18,2020-09-24,0.25,0.003,0.515,0.005,0.0,0.0,714.4839999999999,61.283,0.0,0.0,0.05800000000000002,1.0077060604728403,534.7081854141696,741617.6869999999,0.005,0.0,0.0006742018276594853
18,2020-09-24,0.5,0.004,0.515,0.007,0.0,0.0,856.2675,61.283,0.0,0.0,0.07199999975728737,1.008727493060414,594.4674784102817,741617.6879999998,0.007,0.0,0.0009438825574505447
18,2020-09-24,0.75,0.006,0.515,0.01,0.0,0.0,1057.9795,61.283,0.0,0.0,0.08599999988403728,1.0100436449642771,655.1077443302205,741617.688,0.011,0.0,0.0014832440188508557
18,2020-09-24,0.95,0.011,0.515,0.017,0.001,0.0,1372.1628999999998,61.284,0.0,0.0,0.10499999986549674,1.0133248856755626,738.4729207094421,741617.689,0.018049999999999955,0.0,0.0024338685912870606
18,2020-09-25,0.05,0.003,0.515,0.003,0.0,0.0,584.7285499999999,61.283,0.0,0.0,0.045000000060678176,1.006615769952525,444.6220723551803,741617.6859999999,0.006,0.0,0.0008090421942822979
18,2020-09-25,0.25,0.005,0.515,0.005750000000000001,0.0,0.0,714.4882500000001,61.283,0.0,0.0,0.05800000000000002,1.0077060594514249,534.7081853715734,741617.6869999999,0.01,0.0,0.0013484036553189705
18,2020-09-25,0.5,0.008,0.515,0.008,0.0,0.0,856.2800000000001,61.283,0.0,0.0,0.0719999998543724,1.0087274944138434,594.4674800292108,741617.687,0.015,0.0,0.002022605482978455
18,2020-09-25,0.75,0.013000000000000001,0.515,0.012,0.001,0.0,1057.98975,61.284,0.0,0.0,0.08599999988403728,1.0100436470091312,655.1077449352101,741617.688,0.022,0.0,0.0029664880377017113
18,2020-09-25,0.95,0.024,0.515,0.021,0.001,0.0,1372.179,61.285,0.0,0.0,0.105,1.0133248829375616,738.4729193042393,741617.689,0.036000000000000004,0.001,0.004854253146057308
18,2020-09-26,0.05,0.004,0.515,0.005,0.0,0.0,584.7365,61.283,0.0,0.0,0.04500000017900058,1.006615768662124,444.62207393508015,741617.685,0.011,0.0,0.0014832440248508905
18,2020-09-26,0.25,0.009000000000000001,0.515,0.008,0.0,0.0,714.4942499999999,61.284,0.0,0.0,0.05800000007820742,1.0077060614921742,534.7081855419492,741617.686,0.018,0.0,0.0024271265828468926
18,2020-09-26,0.5,0.014,0.515,0.012,0.001,0.0,856.2950000000001,61.284,0.0,0.0,0.0719999998543724,1.008727494418563,594.4674784340662,741617.687,0.026000000000000002,0.0,0.0035058495038293234
18,2020-09-26,0.75,0.022,0.515,0.017,0.001,0.0,1058.0065,61.285,0.0,0.0,0.08599999988403728,1.0100436470091314,655.1077452288513,741617.688,0.038,0.001,0.005123933883302957
