date,geoid,quantile,new_cases,active_cases,cumulative_cases,new_deaths,cumulative_deaths,active_hospitalizations,active_icu,active_ventilations,doubling_time,Reff,case_reporting_rate,population
2020-08-22,2703,0.95,0.001,0.21305,12.698,0.0,0.13,0.019,0.005,0.004,185.54469863927847,1.0750499992108982,0.09399999865574032,136357.581
2020-07-08,2801,0.05,-0.28209999999999996,2.34345,31.359899999999996,0.0,0.174,0.113,0.029,0.019,60.576350339424806,0.9300000025386519,0.039000000112062734,348019.37599999993
2020-07-08,2801,0.25,-0.14325,4.0875,31.498,0.0,0.174,0.21374999999999997,0.05375,0.03875,97.88300035129365,0.9730000000000001,0.05100000014654357,348019.376
2020-07-08,2801,0.5,-0.069,7.282500000000001,31.573,0.0,0.174,0.3945,0.106,0.077,125.10100017982619,0.9880000000000002,0.06200000000000001,348019.377
2020-07-08,2801,0.75,-0.03675,16.8585,31.605249999999998,0.0,0.174,0.84925,0.217,0.15925,150.50199967572712,1.0030000007205058,0.07599999978162135,348019.37700000004
2020-07-08,2801,0.95,-0.016,25.90874999999999,31.626,0.0,0.174,1.4275499999999994,0.374,0.2850499999999999,184.5433999734773,1.0350499998511573,0.09399999972990009,348019.378
2020-07-09,2801,0.05,0.022,2.1429,31.425949999999997,0.001,0.175,0.11495,0.029,0.019,60.576350339424785,0.9300000077495685,0.03900000011206273,348019.375
2020-07-09,2801,0.25,0.031,3.8875,31.574,0.002,0.176,0.209,0.053,0.038,97.88300000000001,0.9730000000000001,0.05100000014654357,348019.376
2020-07-09,2801,0.5,0.042,6.931,31.619,0.003,0.177,0.383,0.102,0.075,125.10100017982622,0.9880000000000003,0.06200000000000003,348019.3769999999
2020-07-09,2801,0.75,0.082,16.069250000000004,31.646,0.007,0.181,0.794,0.19974999999999998,0.151,150.50199978390714,1.0029999999999997,0.07599999978162135,348019.37700000004
2020-07-09,2801,0.95,0.103,24.85855,31.67,0.012,0.186,1.3661,0.359,0.2700999999999999,184.5433989129421,1.0350499968770415,0.09399999945980018,348019.378
2020-07-10,2801,0.05,0.018,1.95885,31.48295,0.001,0.176,0.11289999999999999,0.027999999999999997,0.019,60.576350339424785,0.9300000050773035,0.03900000021852231,348019.375
2020-07-10,2801,0.25,0.024,3.595,31.617,0.002,0.177,0.202,0.05175,0.037,97.88300028125734,0.9729999993010447,0.05100000029308712,348019.376
2020-07-10,2801,0.5,0.032,6.397,31.6545,0.003,0.18,0.3695,0.0975,0.071,125.10099964053438,0.9880000000000002,0.062000000000000006,348019.377
2020-07-10,2801,0.75,0.066,15.1325,31.681,0.006,0.187,0.7484999999999999,0.187,0.141,150.50199956754705,1.003,0.0759999995632427,348019.37700000004
2020-07-10,2801,0.95,0.081,23.458350000000003,31.740049999999997,0.01,0.196,1.2971000000000001,0.3420999999999999,0.251,184.5433994697324,1.0350499997023153,0.09399999972990009,348019.378
2020-07-11,2801,0.05,0.016,1.7731500000000002,31.529,0.001,0.177,0.10795,0.027950000000000003,0.018,60.57635050478928,0.9300000050773035,0.039000000112062734,348019.375
2020-07-11,2801,0.25,0.024,3.2967500000000003,31.647,0.002,0.179,0.197,0.051,0.037,97.88300028125734,0.9730000020968658,0.051000000293087135,348019.376
2020-07-11,2801,0.5,0.033,5.9465,31.686,0.003,0.183,0.361,0.0945,0.0685,125.101,0.9880000028389223,0.06200000000000001,348019.377
2020-07-11,2801,0.75,0.054,14.1135,31.718,0.006,0.193,0.70075,0.178,0.133,150.50199967572712,1.003,0.07599999978162132,348019.37700000004
2020-07-11,2801,0.95,0.07,21.940599999999996,31.80305,0.009,0.205,1.222,0.32605,0.2351999999999998,184.54339893946477,1.0350499968770415,0.09399999947330519,348019.378
2020-07-12,2801,0.05,0.017,1.6271999999999998,31.567,0.001,0.177,0.10990000000000001,0.027999999999999997,0.018,60.57635017406028,0.9300000053445302,0.03900000022412545,348019.375
2020-07-12,2801,0.25,0.021750000000000002,3.0387500000000003,31.674,0.001,0.18,0.19474999999999998,0.05,0.036,97.88300000000001,0.9730000000000001,0.05100000014654357,348019.376
2020-07-12,2801,0.5,0.027,5.4239999999999995,31.7125,0.003,0.186,0.34249999999999997,0.091,0.066,125.10099964053438,0.988,0.06200000000000001,348019.377
2020-07-12,2801,0.75,0.046,13.039000000000001,31.751,0.006,0.199,0.6619999999999999,0.168,0.12425,150.50199967572712,1.0029999999999997,0.07599999978162135,348019.37700000004
2020-07-12,2801,0.95,0.059,20.297949999999997,31.85505,0.009,0.214,1.1631,0.309,0.22504999999999997,184.54339946973235,1.0350499970258837,0.09399999945980018,348019.378
2020-07-13,2801,0.05,0.012,1.4801500000000003,31.6019,0.001,0.178,0.10895,0.027,0.018,60.57635019145184,0.930000005210917,0.03900000022412545,348019.375
2020-07-13,2801,0.25,0.017,2.7567500000000003,31.694,0.001,0.182,0.189,0.048,0.036,97.88300028125734,0.9730000000000001,0.051000000293087135,348019.376
2020-07-13,2801,0.5,0.023,4.968500000000001,31.736,0.002,0.188,0.3275,0.087,0.0625,125.10099946089495,0.988,0.06200000000000001,348019.377
2020-07-13,2801,0.75,0.041,11.946,31.781,0.005,0.205,0.6202500000000001,0.158,0.11725000000000001,150.50200010818003,1.003,0.07599999978162135,348019.37700000004
2020-07-13,2801,0.95,0.05,18.648899999999998,31.902050000000003,0.008,0.221,1.10005,0.29105,0.21504999999999996,184.54339896598742,1.03504999420061,0.09399999947330519,348019.378
2020-07-14,2801,0.05,0.011,1.3282500000000002,31.621,0.001,0.179,0.106,0.027,0.018,60.57635034812055,0.9300000026722651,0.03900000022412545,348019.375
2020-07-14,2801,0.25,0.015,2.50775,31.711,0.001,0.183,0.182,0.047,0.034,97.88300000000001,0.9730000000000001,0.05100000014654357,348019.376
2020-07-14,2801,0.5,0.022,4.525,31.756,0.002,0.19,0.313,0.083,0.06,125.10099964053438,0.988,0.06200000000000001,348019.377
2020-07-14,2801,0.75,0.036,10.976999999999999,31.813,0.005,0.21,0.57975,0.14925,0.112,150.50199956754707,1.003,0.07599999978162135,348019.37700000004
2020-07-14,2801,0.95,0.04604999999999995,17.057199999999998,31.943,0.008,0.228,1.0344499999999996,0.275,0.205,184.54339893946477,1.0350499970258837,0.09399999972990009,348019.378
2020-07-15,2801,0.05,0.01,1.1658000000000002,31.643,0.001,0.18,0.10200000000000001,0.026,0.017,60.57635034812056,0.9300000076159554,0.03900000022412545,348019.375
2020-07-15,2801,0.25,0.014,2.28575,31.727,0.001,0.184,0.175,0.045,0.033,97.88300007003635,0.9730000000000001,0.05100000014654357,348019.376
2020-07-15,2801,0.5,0.019,4.106,31.774,0.002,0.193,0.2995,0.08,0.057,125.10099982017383,0.9880000000000002,0.06200000000000001,348019.377
2020-07-15,2801,0.75,0.035,10.047749999999999,31.846249999999998,0.005,0.215,0.54825,0.142,0.105,150.50199999999998,1.0029999999999997,0.07599999978162135,348019.37700000004
2020-07-15,2801,0.95,0.046,15.750649999999997,31.98,0.007,0.23504999999999993,0.9760499999999999,0.2611499999999999,0.194,184.54339941668704,1.035049999553473,0.09399999945980018,348019.378
2020-07-16,2801,0.05,0.008,1.0648,31.658899999999996,0.001,0.181,0.09895000000000001,0.024950000000000003,0.017,60.576350496093504,0.9300000052109166,0.03900000021852231,348019.375
2020-07-16,2801,0.25,0.012,2.06175,31.741,0.001,0.186,0.16699999999999998,0.043,0.032,97.88300014118468,0.9730000000000001,0.05100000014654357,348019.376
2020-07-16,2801,0.5,0.017,3.6855,31.79,0.002,0.195,0.28500000000000003,0.076,0.0545,125.10100017982619,0.988,0.06200000000000001,348019.377
2020-07-16,2801,0.75,0.032,9.209,31.875,0.005,0.219,0.513,0.13425,0.099,150.50199978390714,1.003,0.07599999983621601,348019.37700000004
2020-07-16,2801,0.95,0.043,14.432449999999998,32.018,0.007,0.243,0.8987499999999993,0.249,0.183,184.54339893946477,1.0350499967281992,0.09399999945980018,348019.378
2020-07-17,2801,0.05,0.006999999999999999,0.9671000000000002,31.677,0.001,0.181,0.094,0.023,0.016,60.57635018275606,0.930000005210917,0.039000000224125454,348019.375
2020-07-17,2801,0.25,0.01,1.8405,31.753,0.001,0.187,0.16,0.041,0.03,97.88300000000001,0.9730000000000001,0.05100000025645123,348019.376
2020-07-17,2801,0.5,0.016,3.3465,31.805,0.002,0.197,0.27,0.072,0.052,125.10099964072114,0.9880000014194613,0.062000000000000006,348019.377
2020-07-17,2801,0.75,0.02925,8.42325,31.907,0.004,0.223,0.482,0.126,0.093,150.50199956754705,1.003,0.07599999978162135,348019.37700000004
2020-07-17,2801,0.95,0.03904999999999996,13.213949999999999,32.05505,0.006,0.249,0.8471999999999998,0.234,0.17304999999999993,184.54339999999996,1.0350499942006102,0.09399999972990009,348019.378
2020-07-18,2801,0.05,0.006,0.8487500000000001,31.69495,0.001,0.182,0.09095,0.022,0.015,60.57635017406028,0.930000005210917,0.03900000011206273,348019.375
2020-07-18,2801,0.25,0.01,1.6602500000000002,31.763,0.001,0.188,0.152,0.04,0.029,97.88300028125734,0.9730000000000001,0.051000000293087135,348019.376
2020-07-18,2801,0.5,0.015,3.0445,31.818,0.002,0.199,0.255,0.068,0.049,125.10099982036057,0.9880000000000002,0.062000000089075503,348019.377
2020-07-18,2801,0.75,0.027,7.6732499999999995,31.935,0.004,0.228,0.45475,0.11925,0.089,150.5019996757271,1.003,0.07599999978162135,348019.37700000004
2020-07-18,2801,0.95,0.03704999999999995,12.046699999999998,32.086,0.006,0.255,0.7903999999999997,0.22004999999999997,0.16304999999999997,184.54339843571987,1.0350499970258837,0.09399999945980018,348019.378
