adm1,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
1,2020-10-07,0.05,199.97715000000002,532.0,-463.27609999999993,-20.85225,0.0,201906.01705,15069.1467,3.1529499999999993,2.1485499999999997,0.030181119039273074,1.2535272511996087,708.9774963557498,5113775.019000001,715.5594500000004,13.312050000000001,13.992783165887657
1,2020-10-07,0.25,339.21725000000004,532.0,-277.63825,-12.974000000000004,0.0,252958.5065,15077.024749999997,5.238999999999999,3.77975,0.040999999983964884,1.2543474054622772,972.44884036301,5113775.022,1135.1547499999997,21.004749999999998,22.197979870378422
1,2020-10-07,0.5,478.92949999999996,532.0,-178.34449999999998,-8.92,0.0,301440.0044999999,15081.0805,6.980999999999999,5.094999999999999,0.0500905595136326,1.2551633304956866,1174.2814913894429,5113775.024,1413.6675,26.640500000000003,27.64430373579923
1,2020-10-07,0.75,665.9775000000002,532.0,-104.62249999999999,-5.507749999999998,0.0,371373.48925,15084.492250000001,9.322749999999997,6.93425,0.059385839262915976,1.256618593031648,1370.0158170864654,5113775.026000001,1752.6727499999995,34.9295,34.27355996477893
1,2020-10-07,0.95,945.8876499999998,532.0,-49.57225000000001,-2.693250000000001,0.0,496345.48924999987,15087.306750000002,13.794549999999997,10.688849999999999,0.07500905577683557,1.2592165138397218,1671.7257115621035,5113775.028999999,2389.1198999999997,50.497600000000006,46.71930005624814
1,2020-10-08,0.05,200.32045000000005,532.2268500000001,82.23175,4.887950000000001,0.22785000000000005,202025.0293,15074.118050000001,3.08785,2.1041499999999997,0.030181119069338933,1.2535272528052037,708.9774970544239,5113775.019,663.322,13.092849999999997,12.971278508253825
1,2020-10-08,0.25,342.19449999999995,532.348,109.76975,5.976750000000001,0.34800000000000003,253067.76025,15083.14225,5.171249999999999,3.6865,0.04099999999799561,1.2543474026369672,972.4488411520103,5113775.022,1080.462,20.290000000000003,21.128461759692954
1,2020-10-08,0.5,482.5925,532.4709999999999,135.264,6.728999999999999,0.4700000000000001,301595.2224999999,15087.769,6.728499999999999,4.940999999999999,0.05009055951373038,1.2551633313558141,1174.281491316259,5113775.024,1349.7865000000002,25.8525,26.395109164270504
1,2020-10-08,0.75,671.0405,532.5989999999999,169.13449999999997,7.53175,0.5990000000000001,371544.01949999994,15092.04225,8.952999999999998,6.6225000000000005,0.059385839286382,1.2566185930931975,1370.015815509224,5113775.0260000015,1681.5837500000002,33.2205,32.883412771393196
1,2020-10-08,0.95,949.1333499999996,532.8830499999998,229.93970000000002,8.534049999999997,0.8830000000000001,496567.26725,15095.46945,13.528349999999994,10.430700000000002,0.07500905588904229,1.2592165134311968,1671.7257135195887,5113775.029000001,2282.8498500000005,47.65149999999999,44.641186541333084
1,2020-10-09,0.05,203.77115000000006,532.456,96.47665,5.4913,0.22395,202158.31474999996,15080.362550000002,3.0739499999999995,2.151349999999999,0.030181119045696918,1.253527252120172,708.9774962085254,5113775.018999999,624.9585000000001,13.27985,12.221079294219926
1,2020-10-09,0.25,351.56399999999996,532.6855,126.70049999999999,6.82625,0.33725000000000005,253200.39824999994,15090.07125,5.0809999999999995,3.6690000000000005,0.04099999998396489,1.2543503421456836,972.4488410759916,5113775.022,1043.8719999999998,20.22825,20.412943383491694
1,2020-10-09,0.5,496.528,532.9050000000001,153.531,7.6915,0.42800000000000005,301766.39999999997,15095.476000000002,6.6555,4.882500000000001,0.050090559508939404,1.2551637721971671,1174.2814922316447,5113775.024,1313.5640000000003,25.425000000000004,25.686777260148787
1,2020-10-09,0.75,690.231,533.14225,188.132,8.531749999999999,0.54425,371727.99600000004,15100.310499999998,8.821000000000002,6.565999999999999,0.059385839286382004,1.2566368979743807,1370.0158163757324,5113775.026000001,1636.4002500000001,32.612,31.999848285856135
1,2020-10-09,0.95,964.2093999999997,533.6022500000001,245.99555000000004,9.6205,0.74925,496801.45349999995,15104.772699999998,13.083799999999997,10.29165,0.07500905583257718,1.259230213988418,1671.7257123693491,5113775.029000001,2194.2188499999997,46.694649999999996,42.90800509519245
1,2020-10-10,0.05,211.19805,532.6814500000002,107.4458,5.7962,0.22085000000000005,202304.52025,15086.5467,3.2226,2.1900999999999993,0.03018111905714637,1.2535272523431675,708.9774953478923,5113775.019,605.6619000000001,13.448499999999997,11.843733792544462
1,2020-10-10,0.25,364.52425000000005,533.0179999999999,139.19099999999997,7.360250000000001,0.3177500000000001,253343.80749999997,15097.645,5.11825,3.6797500000000003,0.040999999997995605,1.254350341720019,972.4488402158338,5113775.022000001,1023.1072500000001,20.333499999999997,20.00688817162438
1,2020-10-10,0.5,516.292,533.3,167.98949999999996,8.413999999999998,0.4010000000000001,301940.8275,15103.847000000002,6.695,4.924,0.050090559508841614,1.2551637720736772,1174.281491611601,5113775.024,1291.9455,25.572,25.264026945585865
1,2020-10-10,0.75,716.6060000000001,533.647,201.9325,9.342250000000002,0.505,371925.07075,15109.598,8.86425,6.52475,0.05938583927728891,1.2566368992021912,1370.015817178451,5113775.026000002,1607.289,32.300749999999994,31.43057705565945
1,2020-10-10,0.95,989.1545999999993,534.2470999999999,261.80355000000003,10.6296,0.67715,497044.4277499998,15115.315400000001,12.9716,10.175549999999998,0.07500905590149709,1.259230215178208,1671.7257118499917,5113775.03,2124.31855,47.040699999999994,41.54110295305658
1,2020-10-11,0.05,219.68899999999996,532.9006999999999,113.17699999999998,6.051950000000001,0.20995000000000005,202455.27515,15092.769200000006,3.416499999999999,2.2949499999999996,0.030181119050869218,1.2535272527959056,708.9774946862658,5113775.019,603.3618000000001,14.182849999999998,11.798755278795735
1,2020-10-11,0.25,379.3852500000001,533.3317499999998,145.54375000000002,7.66275,0.30300000000000005,253497.85599999997,15105.432000000003,5.2407499999999985,3.7225,0.04099999999398684,1.254350341410708,972.4488407202572,5113775.022,1017.1632500000001,20.781249999999996,19.89065310116414
1,2020-10-11,0.5,539.5105000000001,533.6949999999999,175.942,8.8175,0.37900000000000006,302124.409,15112.591499999999,6.7989999999999995,5.003000000000001,0.050090559498868564,1.2551637724392586,1174.2814917412954,5113775.024,1286.69,26.174,25.16125551009379
1,2020-10-11,0.75,740.78325,534.12625,209.908,9.826749999999999,0.4770000000000001,372128.3785,15119.41575,9.0215,6.579999999999998,0.05938583926584924,1.2566368990784575,1370.0158164311893,5113775.026000001,1596.4824999999998,32.92725,31.219255674780243
