adm2,date,q,cases_asymptomatic_active,cumulative_deaths,daily_cases,daily_cases_reported,daily_deaths,cumulative_cases,cumulative_cases_reported,ICU,VENT,CASE_REPORT,Reff,doubling_t,N,cases_active,hospitalizations,cases_per_100k
101,2020-10-06,0.05,16.6142,39.465,-38.999700000000004,-4.4628499999999995,0.0,11746.4155,2164.53715,0.31395,0.222,0.07800000036218065,1.011,159.8697503996454,419956.18799999997,59.28135000000001,1.37595,14.11607965162309
101,2020-10-06,0.25,27.80325,39.465,-22.28475,-2.662,0.0,14180.22225,2166.338,0.513,0.36675,0.10399999975235512,1.0130000000000001,250.23899955304626,419956.18899999995,89.38624999999999,2.0534999999999997,21.284660719692358
101,2020-10-06,0.5,38.2245,39.465,-13.993500000000001,-1.788,0.0,17145.8615,2167.212,0.7035,0.5165,0.1260000003000313,1.0159999999999998,306.09449963542625,419956.189,112.5375,2.721,26.797438148958914
101,2020-10-06,0.75,52.360749999999996,39.465,-8.938,-1.15775,0.0,20916.642499999998,2167.8422499999997,0.98,0.7442500000000001,0.15299999936243353,1.0199999933207318,365.92374869251194,419956.18999999994,145.00775,3.57425,34.52925649220696
101,2020-10-06,0.95,80.88384999999995,39.465,-4.576350000000006,-0.5951500000000008,0.0,27731.58155,2168.40485,1.5020999999999998,1.115,0.18499999958150393,1.0299999977926269,450.6117989270027,419956.19000000006,211.66094999999996,5.420149999999999,50.40072156097995
101,2020-10-07,0.05,16.57685,39.488,6.715450000000001,1.0347499999999998,0.023,11756.098700000002,2165.6173,0.32585,0.221,0.07800000037146732,1.011,159.86975074240058,419956.18799999997,56.326950000000004,1.37285,13.412577694890402
101,2020-10-07,0.25,27.811500000000002,39.502,8.84375,1.2275,0.037,14188.6995,2167.5975,0.50775,0.35950000000000004,0.10399999975235512,1.0130000000000001,250.23899985087732,419956.18899999995,84.17474999999999,2.001,20.04369793916765
101,2020-10-07,0.5,38.2625,39.513,10.756499999999999,1.382,0.0475,17154.849000000002,2168.578,0.69,0.5015000000000001,0.12600000030003128,1.0159999999999998,306.0944992711275,419956.189,107.432,2.6495,25.581716096580735
101,2020-10-07,0.75,52.44575,39.528,13.60375,1.53825,0.063,20929.499499999998,2169.3475000000003,0.9392499999999999,0.7202500000000001,0.15299999927135258,1.0199999951423504,365.92374956384975,419956.18999999994,138.27800000000002,3.4445,32.9267679088145
101,2020-10-07,0.95,81.19419999999995,39.563,18.94175,1.7671,0.098,27750.52485,2170.12505,1.4305999999999992,1.05435,0.18499999958150393,1.0300000001226315,450.61179898065893,419956.19000000006,202.90609999999998,5.212849999999997,48.31601601109867
101,2020-10-08,0.05,16.6855,39.512,7.874650000000001,1.1319,0.023,11766.351999999999,2167.0562999999997,0.32795,0.222,0.07800000037146733,1.011,159.86975076136395,419956.18799999997,53.47275,1.3837,12.732935369915303
101,2020-10-08,0.25,28.24925,39.537,10.2865,1.3687500000000001,0.035,14199.09425,2169.0780000000004,0.50075,0.354,0.10399999975235512,1.0130000000000001,250.23899955304623,419956.18899999995,80.4855,1.988,19.16521344563397
101,2020-10-08,0.5,39.14,39.557,12.465499999999999,1.549,0.044,17166.5115,2170.124,0.6795,0.4885,0.1260000003000313,1.0159999999999998,306.0945003642987,419956.189,105.201,2.6135,25.050470205119417
101,2020-10-08,0.75,54.327,39.585,14.828249999999999,1.7312500000000002,0.057,20943.416,2171.00025,0.921,0.707,0.15299999927135255,1.0199999951423504,365.9237489105869,419956.19,133.92149999999998,3.3762499999999998,31.889397796470146
101,2020-10-08,0.95,83.7562,39.647999999999996,19.13955,2.0591,0.084,27769.684599999997,2171.90985,1.4033499999999997,1.0324499999999996,0.18499999955947782,1.0299999999999998,450.61179876604047,419956.1900500001,194.72484999999998,4.998849999999999,46.36789613145504
